Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),THERMAL ZONE 1:Zone Mean Air Temperature [C](TimeStep) 
 01/25  09:26:00,20.4,20.403248195717845 
 01/25  09:27:00,20.4,20.403248195716754 
 01/25  09:28:00,20.4,20.40324819571562 
 01/25  09:29:00,20.4,20.40324819571446 
 01/25  09:30:00,20.4,20.403248195713286 
 01/25  09:31:00,20.4,20.403248195712114 
 01/25  09:32:00,20.4,20.403248195710967 
 01/25  09:33:00,20.4,20.40324819570986 
 01/25  09:34:00,20.4,20.403248195708806 
 01/25  09:35:00,20.4,20.403248195707826 
 01/25  09:36:00,20.4,20.40324819570693 
 01/25  09:37:00,20.4,20.40324819570612 
 01/25  09:38:00,20.4,20.403248195705399 
 01/25  09:39:00,20.4,20.403248195704756 
 01/25  09:40:00,20.4,20.40324819570418 
 01/25  09:41:00,20.4,20.403248195703655 
 01/25  09:42:00,20.4,20.40324819570317 
 01/25  09:43:00,20.4,20.403248195702714 
 01/25  09:44:00,20.4,20.403248195702269 
 01/25  09:45:00,20.4,20.403248195701854 
 01/25  09:46:00,20.4,20.403248195701484 
 01/25  09:47:00,20.4,20.40324819570117 
 01/25  09:48:00,20.4,20.403248195700916 
 01/25  09:49:00,20.4,20.403248195700724 
 01/25  09:50:00,20.4,20.403248195700586 
 01/25  09:51:00,20.4,20.403248195700504 
 01/25  09:52:00,20.4,20.40324819570046 
 01/25  09:53:00,20.4,20.40324819570044 
 01/25  09:54:00,20.4,20.403248195700429 
 01/25  09:55:00,20.4,20.403248195700426 
 01/25  09:56:00,20.4,20.403248195700419 
 01/25  09:57:00,20.4,20.403248195700408 
 01/25  09:58:00,20.4,20.403248195700379 
 01/25  09:59:00,20.4,20.40324819570034 
 01/25  10:00:00,20.4,20.403248195700287 
 01/25  10:01:00,20.4,20.40324819570022 
 01/25  10:02:00,20.4,20.40324819570015 
 01/25  10:03:00,20.4,20.403248195700085 
 01/25  10:04:00,20.4,20.403248195700017 
 01/25  10:05:00,20.4,20.403248195699957 
 01/25  10:06:00,20.4,20.40324819569989 
 01/25  10:07:00,20.4,20.403248195699825 
 01/25  10:08:00,20.4,20.403248195699744 
 01/25  10:09:00,20.4,20.40324819569964 
 01/25  10:10:00,20.4,20.403248195699516 
 01/25  10:11:00,20.4,20.403248195699367 
 01/25  10:12:00,20.4,20.403248195699207 
 01/25  10:13:00,20.4,20.403248195699044 
 01/25  10:14:00,20.4,20.403248195698884 
 01/25  10:15:00,20.4,20.403248195698727 
 01/25  10:16:00,20.4,20.40324819569858 
 01/25  10:17:00,20.4,20.403248195698436 
 01/25  10:18:00,20.4,20.403248195698298 
 01/25  10:19:00,20.4,20.40324819569816 
 01/25  10:20:00,20.4,20.403248195698024 
 01/25  10:21:00,20.4,20.403248195697878 
 01/25  10:22:00,20.4,20.403248195697726 
 01/25  10:23:00,20.4,20.403248195697559 
 01/25  10:24:00,20.4,20.403248195697377 
 01/25  10:25:00,20.4,20.403248195697168 
 01/25  10:26:00,20.4,20.403248195696908 
 01/25  10:27:00,20.4,20.40324819569659 
 01/25  10:28:00,20.4,20.4032481956962 
 01/25  10:29:00,20.4,20.403248195695718 
 01/25  10:30:00,20.4,20.403248195695139 
 01/25  10:31:00,20.4,20.40324819569446 
 01/25  10:32:00,20.4,20.40324819569369 
 01/25  10:33:00,20.4,20.403248195692826 
 01/25  10:34:00,20.4,20.403248195691885 
 01/25  10:35:00,20.4,20.403248195690887 
 01/25  10:36:00,20.4,20.403248195689846 
 01/25  10:37:00,20.4,20.40324819568879 
 01/25  10:38:00,20.4,20.403248195687739 
 01/25  10:39:00,20.4,20.403248195686716 
 01/25  10:40:00,20.4,20.40324819568573 
 01/25  10:41:00,20.4,20.403248195684808 
 01/25  10:42:00,20.4,20.40324819568396 
 01/25  10:43:00,20.4,20.40324819568321 
 01/25  10:44:00,20.4,20.40324819568257 
 01/25  10:45:00,20.4,20.40324819568205 
 01/25  10:46:00,20.4,20.403248195681657 
 01/25  10:47:00,20.4,20.4032481956814 
 01/25  10:48:00,20.4,20.40324819568127 
 01/25  10:49:00,20.4,20.403248195681255 
 01/25  10:50:00,20.4,20.403248195681333 
 01/25  10:51:00,20.4,20.403248195681493 
 01/25  10:52:00,20.4,20.403248195681713 
 01/25  10:53:00,20.4,20.403248195681987 
 01/25  10:54:00,20.4,20.403248195682307 
 01/25  10:55:00,20.4,20.403248195682669 
 01/25  10:56:00,20.4,20.403248195683078 
 01/25  10:57:00,20.4,20.40324819568352 
 01/25  10:58:00,20.4,20.403248195683998 
 01/25  10:59:00,20.4,20.403248195684495 
 01/25  11:00:00,20.4,20.40324819568501 
 01/25  11:01:00,20.4,20.403248195685543 
 01/25  11:02:00,20.4,20.40324819568608 
 01/25  11:03:00,20.4,20.40324819568662 
 01/25  11:04:00,20.4,20.403248195687149 
 01/25  11:05:00,20.4,20.40324819568766 
 01/25  11:06:00,20.4,20.403248195688147 
 01/25  11:07:00,20.4,20.403248195688606 
 01/25  11:08:00,20.4,20.403248195689046 
 01/25  11:09:00,20.4,20.403248195689458 
 01/25  11:10:00,20.4,20.403248195689839 
 01/25  11:11:00,20.4,20.403248195690183 
 01/25  11:12:00,20.4,20.403248195690499 
 01/25  11:13:00,20.4,20.403248195690798 
 01/25  11:14:00,20.4,20.40324819569108 
 01/25  11:15:00,20.4,20.403248195691356 
 01/25  11:16:00,20.4,20.40324819569163 
 01/25  11:17:00,20.4,20.403248195691917 
 01/25  11:18:00,20.4,20.40324819569221 
 01/25  11:19:00,20.4,20.403248195692524 
 01/25  11:20:00,20.4,20.403248195692848 
 01/25  11:21:00,20.4,20.403248195693178 
 01/25  11:22:00,20.4,20.4032481956935 
 01/25  11:23:00,20.4,20.4032481956938 
 01/25  11:24:00,20.4,20.403248195694045 
 01/25  11:25:00,20.4,20.403248195694208 
 01/25  11:26:00,20.4,20.40324819569428 
 01/25  11:27:00,20.4,20.403248195694244 
 01/25  11:28:00,20.4,20.403248195694088 
 01/25  11:29:00,20.4,20.403248195693818 
 01/25  11:30:00,20.4,20.40324819569345 
 01/25  11:31:00,20.4,20.403248195693 
 01/25  11:32:00,20.4,20.403248195692475 
 01/25  11:33:00,20.4,20.40324819569189 
 01/25  11:34:00,20.4,20.403248195691274 
 01/25  11:35:00,20.4,20.403248195690634 
 01/25  11:36:00,20.4,20.403248195689977 
 01/25  11:37:00,20.4,20.403248195689309 
 01/25  11:38:00,20.4,20.403248195688624 
 01/25  11:39:00,20.4,20.403248195687917 
 01/25  11:40:00,20.4,20.403248195687185 
 01/25  11:41:00,20.4,20.40324819568643 
 01/25  11:42:00,20.4,20.403248195685668 
 01/25  11:43:00,20.4,20.403248195684907 
 01/25  11:44:00,20.4,20.403248195684165 
 01/25  11:45:00,20.4,20.403248195683458 
 01/25  11:46:00,20.4,20.403248195682794 
 01/25  11:47:00,20.4,20.403248195682186 
 01/25  11:48:00,20.4,20.403248195681646 
 01/25  11:49:00,20.4,20.403248195681173 
 01/25  11:50:00,20.4,20.403248195680768 
 01/25  11:51:00,20.4,20.403248195680427 
 01/25  11:52:00,20.4,20.403248195680143 
 01/25  11:53:00,20.4,20.40324819567991 
 01/25  11:54:00,20.4,20.403248195679735 
 01/25  11:55:00,20.4,20.4032481956796 
 01/25  11:56:00,20.4,20.403248195679514 
 01/25  11:57:00,20.4,20.40324819567947 
 01/25  11:58:00,20.4,20.40324819567946 
 01/25  11:59:00,20.4,20.40324819567947 
 01/25  12:00:00,20.4,20.403248195679504 
 01/25  12:01:00,20.4,20.403248195679546 
 01/25  12:02:00,20.4,20.40324819567959 
 01/25  12:03:00,20.4,20.403248195679646 
 01/25  12:04:00,20.4,20.40324819567971 
 01/25  12:05:00,20.4,20.40324819567979 
 01/25  12:06:00,20.4,20.4032481956799 
 01/25  12:07:00,20.4,20.403248195680044 
 01/25  12:08:00,20.4,20.40324819568022 
 01/25  12:09:00,20.4,20.403248195680438 
 01/25  12:10:00,20.4,20.403248195680708 
 01/25  12:11:00,20.4,20.403248195681035 
 01/25  12:12:00,20.4,20.403248195681429 
 01/25  12:13:00,20.4,20.403248195681884 
 01/25  12:14:00,20.4,20.403248195682406 
 01/25  12:15:00,20.4,20.403248195682985 
 01/25  12:16:00,20.4,20.40324819568362 
 01/25  12:17:00,20.4,20.40324819568431 
 01/25  12:18:00,20.4,20.40324819568503 
 01/25  12:19:00,20.4,20.403248195685774 
 01/25  12:20:00,20.4,20.403248195686524 
 01/25  12:21:00,20.4,20.403248195687266 
 01/25  12:22:00,20.4,20.40324819568798 
 01/25  12:23:00,20.4,20.403248195688648 
 01/25  12:24:00,20.4,20.403248195689249 
 01/25  12:25:00,20.4,20.403248195689775 
 01/25  12:26:00,20.4,20.403248195690219 
 01/25  12:27:00,20.4,20.403248195690578 
 01/25  12:28:00,20.4,20.403248195690858 
 01/25  12:29:00,20.4,20.40324819569107 
 01/25  12:30:00,20.4,20.40324819569122 
 01/25  12:31:00,20.4,20.40324819569132 
 01/25  12:32:00,20.4,20.403248195691384 
 01/25  12:33:00,20.4,20.403248195691416 
 01/25  12:34:00,20.4,20.403248195691423 
 01/25  12:35:00,20.4,20.403248195691416 
 01/25  12:36:00,20.4,20.403248195691388 
 01/25  12:37:00,20.4,20.403248195691334 
 01/25  12:38:00,20.4,20.403248195691256 
 01/25  12:39:00,20.4,20.403248195691149 
 01/25  12:40:00,20.4,20.403248195691 
 01/25  12:41:00,20.4,20.403248195690819 
 01/25  12:42:00,20.4,20.403248195690609 
 01/25  12:43:00,20.4,20.403248195690389 
 01/25  12:44:00,20.4,20.40324819569017 
 01/25  12:45:00,20.4,20.40324819568997 
 01/25  12:46:00,20.4,20.40324819568978 
 01/25  12:47:00,20.4,20.40324819568961 
 01/25  12:48:00,20.4,20.403248195689469 
 01/25  12:49:00,20.4,20.403248195689348 
 01/25  12:50:00,20.4,20.40324819568924 
 01/25  12:51:00,20.4,20.40324819568914 
 01/25  12:52:00,20.4,20.403248195689039 
 01/25  12:53:00,20.4,20.40324819568892 
 01/25  12:54:00,20.4,20.40324819568878 
 01/25  12:55:00,20.4,20.403248195688609 
 01/25  12:56:00,20.4,20.403248195688407 
 01/25  12:57:00,20.4,20.403248195688169 
 01/25  12:58:00,20.4,20.403248195687906 
 01/25  12:59:00,20.4,20.403248195687629 
 01/25  13:00:00,20.4,20.403248195687345 
 01/25  13:01:00,20.4,20.403248195687053 
 01/25  13:02:00,20.4,20.40324819568676 
 01/25  13:03:00,20.4,20.40324819568648 
 01/25  13:04:00,20.4,20.403248195686204 
 01/25  13:05:00,20.4,20.403248195685938 
 01/25  13:06:00,20.4,20.40324819568568 
 01/25  13:07:00,20.4,20.403248195685437 
 01/25  13:08:00,20.4,20.403248195685209 
 01/25  13:09:00,20.4,20.403248195685 
 01/25  13:10:00,20.4,20.403248195684808 
 01/25  13:11:00,20.4,20.403248195684627 
 01/25  13:12:00,20.4,20.40324819568445 
 01/25  13:13:00,20.4,20.40324819568428 
 01/25  13:14:00,20.4,20.403248195684108 
 01/25  13:15:00,20.4,20.40324819568393 
 01/25  13:16:00,20.4,20.403248195683749 
 01/25  13:17:00,20.4,20.403248195683564 
 01/25  13:18:00,20.4,20.40324819568337 
 01/25  13:19:00,20.4,20.403248195683159 
 01/25  13:20:00,20.4,20.403248195682929 
 01/25  13:21:00,20.4,20.40324819568267 
 01/25  13:22:00,20.4,20.40324819568238 
 01/25  13:23:00,20.4,20.403248195682044 
 01/25  13:24:00,20.4,20.403248195681664 
 01/25  13:25:00,20.4,20.403248195681237 
 01/25  13:26:00,20.4,20.403248195680768 
 01/25  13:27:00,20.4,20.403248195680257 
 01/25  13:28:00,20.4,20.403248195679713 
 01/25  13:29:00,20.4,20.403248195679148 
 01/25  13:30:00,20.4,20.40324819567857 
 01/25  13:31:00,20.4,20.403248195677994 
 01/25  13:32:00,20.4,20.40324819567742 
 01/25  13:33:00,20.4,20.403248195676864 
 01/25  13:34:00,20.4,20.403248195676335 
 01/25  13:35:00,20.4,20.40324819567585 
 01/25  13:36:00,20.4,20.403248195675418 
 01/25  13:37:00,20.4,20.40324819567504 
 01/25  13:38:00,20.4,20.40324819567472 
 01/25  13:39:00,20.4,20.403248195674448 
 01/25  13:40:00,20.4,20.403248195674207 
 01/25  13:41:00,20.4,20.40324819567398 
 01/25  13:42:00,20.4,20.40324819567377 
 01/25  13:43:00,20.4,20.403248195673556 
 01/25  13:44:00,20.4,20.403248195673343 
 01/25  13:45:00,20.4,20.40324819567313 
 01/25  13:46:00,20.4,20.403248195672928 
 01/25  13:47:00,20.4,20.40324819567275 
 01/25  13:48:00,20.4,20.403248195672608 
 01/25  13:49:00,20.4,20.403248195672516 
 01/25  13:50:00,20.4,20.403248195672476 
 01/25  13:51:00,20.4,20.403248195672494 
 01/25  13:52:00,20.4,20.403248195672576 
 01/25  13:53:00,20.4,20.403248195672707 
 01/25  13:54:00,20.4,20.403248195672899 
 01/25  13:55:00,20.4,20.403248195673144 
 01/25  13:56:00,20.4,20.40324819567344 
 01/25  13:57:00,20.4,20.40324819567378 
 01/25  13:58:00,20.4,20.403248195674157 
 01/25  13:59:00,20.4,20.403248195674569 
 01/25  14:00:00,20.4,20.40324819567501 
 01/25  14:01:00,20.4,20.403248195675468 
 01/25  14:02:00,20.4,20.40324819567594 
 01/25  14:03:00,20.4,20.403248195676427 
 01/25  14:04:00,20.4,20.40324819567692 
 01/25  14:05:00,20.4,20.403248195677408 
 01/25  14:06:00,20.4,20.40324819567789 
 01/25  14:07:00,20.4,20.403248195678356 
 01/25  14:08:00,20.4,20.40324819567879 
 01/25  14:09:00,20.4,20.40324819567918 
 01/25  14:10:00,20.4,20.403248195679514 
 01/25  14:11:00,20.4,20.403248195679788 
 01/25  14:12:00,20.4,20.403248195679976 
 01/25  14:13:00,20.4,20.403248195680079 
 01/25  14:14:00,20.4,20.403248195680108 
 01/25  14:15:00,20.4,20.40324819568006 
 01/25  14:16:00,20.4,20.40324819567994 
 01/25  14:17:00,20.4,20.403248195679763 
 01/25  14:18:00,20.4,20.403248195679525 
 01/25  14:19:00,20.4,20.403248195679237 
 01/25  14:20:00,20.4,20.403248195678914 
 01/25  14:21:00,20.4,20.403248195678576 
 01/25  14:22:00,20.4,20.403248195678239 
 01/25  14:23:00,20.4,20.403248195677916 
 01/25  14:24:00,20.4,20.40324819567762 
 01/25  14:25:00,20.4,20.403248195677365 
 01/25  14:26:00,20.4,20.403248195677148 
 01/25  14:27:00,20.4,20.403248195676956 
 01/25  14:28:00,20.4,20.403248195676786 
 01/25  14:29:00,20.4,20.40324819567662 
 01/25  14:30:00,20.4,20.403248195676445 
 01/25  14:31:00,20.4,20.40324819567624 
 01/25  14:32:00,20.4,20.40324819567599 
 01/25  14:33:00,20.4,20.403248195675667 
 01/25  14:34:00,20.4,20.403248195675258 
 01/25  14:35:00,20.4,20.403248195674754 
 01/25  14:36:00,20.4,20.403248195674157 
 01/25  14:37:00,20.4,20.403248195673475 
 01/25  14:38:00,20.4,20.403248195672718 
 01/25  14:39:00,20.4,20.40324819567189 
 01/25  14:40:00,20.4,20.403248195671009 
 01/25  14:41:00,20.4,20.403248195670089 
 01/25  14:42:00,20.4,20.403248195669137 
 01/25  14:43:00,20.4,20.403248195668156 
 01/25  14:44:00,20.4,20.40324819566715 
 01/25  14:45:00,20.4,20.403248195666128 
 01/25  14:46:00,20.4,20.403248195665097 
 01/25  14:47:00,20.4,20.40324819566406 
 01/25  14:48:00,20.4,20.403248195663026 
 01/25  14:49:00,20.4,20.403248195662014 
 01/25  14:50:00,20.4,20.40324819566103 
 01/25  14:51:00,20.4,20.403248195660085 
 01/25  14:52:00,20.4,20.40324819565919 
 01/25  14:53:00,20.4,20.403248195658379 
 01/25  14:54:00,20.4,20.40324819565765 
 01/25  14:55:00,20.4,20.40324819565702 
 01/25  14:56:00,20.4,20.403248195656514 
 01/25  14:57:00,20.4,20.40324819565614 
 01/25  14:58:00,20.4,20.40324819565591 
 01/25  14:59:00,20.4,20.40324819565582 
 01/25  15:00:00,20.4,20.403248195655867 
 01/25  15:01:00,20.4,20.403248195656049 
 01/25  15:02:00,20.4,20.40324819565636 
 01/25  15:03:00,20.4,20.403248195656809 
 01/25  15:04:00,20.4,20.403248195657385 
 01/25  15:05:00,20.4,20.403248195658077 
 01/25  15:06:00,20.4,20.403248195658877 
 01/25  15:07:00,20.4,20.403248195659775 
 01/25  15:08:00,20.4,20.403248195660749 
 01/25  15:09:00,20.4,20.403248195661776 
 01/25  15:10:00,20.4,20.403248195662838 
 01/25  15:11:00,20.4,20.40324819566392 
 01/25  15:12:00,20.4,20.40324819566502 
 01/25  15:13:00,20.4,20.403248195666124 
 01/25  15:14:00,20.4,20.403248195667208 
 01/25  15:15:00,20.4,20.403248195668249 
 01/25  15:16:00,20.4,20.40324819566922 
 01/25  15:17:00,20.4,20.40324819567011 
 01/25  15:18:00,20.4,20.403248195670888 
 01/25  15:19:00,20.4,20.40324819567153 
 01/25  15:20:00,20.4,20.40324819567202 
 01/25  15:21:00,20.4,20.403248195672349 
 01/25  15:22:00,20.4,20.403248195672505 
 01/25  15:23:00,20.4,20.403248195672494 
 01/25  15:24:00,20.4,20.403248195672324 
 01/25  15:25:00,20.4,20.403248195672007 
 01/25  15:26:00,20.4,20.403248195671563 
 01/25  15:27:00,20.4,20.40324819567101 
 01/25  15:28:00,20.4,20.403248195670384 
 01/25  15:29:00,20.4,20.403248195669698 
 01/25  15:30:00,20.4,20.403248195668984 
 01/25  15:31:00,20.4,20.403248195668259 
 01/25  15:32:00,20.4,20.403248195667549 
 01/25  15:33:00,20.4,20.403248195666867 
 01/25  15:34:00,20.4,20.40324819566623 
 01/25  15:35:00,20.4,20.40324819566565 
 01/25  15:36:00,20.4,20.40324819566513 
 01/25  15:37:00,20.4,20.40324819566468 
 01/25  15:38:00,20.4,20.403248195664295 
 01/25  15:39:00,20.4,20.403248195663964 
 01/25  15:40:00,20.4,20.403248195663683 
 01/25  15:41:00,20.4,20.40324819566344 
 01/25  15:42:00,20.4,20.40324819566323 
 01/25  15:43:00,20.4,20.40324819566305 
 01/25  15:44:00,20.4,20.403248195662895 
 01/25  15:45:00,20.4,20.403248195662763 
 01/25  15:46:00,20.4,20.40324819566265 
 01/25  15:47:00,20.4,20.40324819566255 
 01/25  15:48:00,20.4,20.403248195662468 
 01/25  15:49:00,20.4,20.403248195662404 
 01/25  15:50:00,20.4,20.403248195662365 
 01/25  15:51:00,20.4,20.40324819566235 
 01/25  15:52:00,20.4,20.403248195662358 
 01/25  15:53:00,20.4,20.403248195662383 
 01/25  15:54:00,20.4,20.40324819566242 
 01/25  15:55:00,20.4,20.40324819566249 
 01/25  15:56:00,20.4,20.403248195662579 
 01/25  15:57:00,20.4,20.40324819566269 
 01/25  15:58:00,20.4,20.403248195662838 
 01/25  15:59:00,20.4,20.40324819566302 
 01/25  16:00:00,20.4,20.40324819566326 
 01/25  16:01:00,20.4,20.40324819566356 
 01/25  16:02:00,20.4,20.40324819566394 
 01/25  16:03:00,20.4,20.403248195664415 
 01/25  16:04:00,20.4,20.403248195664984 
 01/25  16:05:00,20.4,20.403248195665659 
 01/25  16:06:00,20.4,20.403248195666447 
 01/25  16:07:00,20.4,20.40324819566735 
 01/25  16:08:00,20.4,20.403248195668377 
 01/25  16:09:00,20.4,20.403248195669506 
 01/25  16:10:00,20.4,20.403248195670736 
 01/25  16:11:00,20.4,20.403248195672054 
 01/25  16:12:00,20.4,20.403248195673439 
 01/25  16:13:00,20.4,20.40324819567487 
 01/25  16:14:00,20.4,20.403248195676338 
 01/25  16:15:00,20.4,20.40324819567782 
 01/25  16:16:00,20.4,20.403248195679308 
 01/25  16:17:00,20.4,20.403248195680786 
 01/25  16:18:00,20.4,20.40324819568223 
 01/25  16:19:00,20.4,20.40324819568364 
 01/25  16:20:00,20.4,20.403248195685003 
 01/25  16:21:00,20.4,20.403248195686304 
 01/25  16:22:00,20.4,20.403248195687543 
 01/25  16:23:00,20.4,20.403248195688716 
 01/25  16:24:00,20.4,20.40324819568982 
 01/25  16:25:00,20.4,20.403248195690865 
 01/25  16:26:00,20.4,20.403248195691856 
 01/25  16:27:00,20.4,20.4032481956928 
 01/25  16:28:00,20.4,20.403248195693715 
 01/25  16:29:00,20.4,20.403248195694585 
 01/25  16:30:00,20.4,20.40324819569541 
 01/25  16:31:00,20.4,20.403248195696205 
 01/25  16:32:00,20.4,20.403248195696948 
 01/25  16:33:00,20.4,20.403248195697626 
 01/25  16:34:00,20.4,20.403248195698234 
 01/25  16:35:00,20.4,20.40324819569876 
 01/25  16:36:00,20.4,20.40324819569921 
 01/25  16:37:00,20.4,20.403248195699587 
 01/25  16:38:00,20.4,20.40324819569989 
 01/25  16:39:00,20.4,20.40324819570014 
 01/25  16:40:00,20.4,20.403248195700347 
 01/25  16:41:00,20.4,20.403248195700525 
 01/25  16:42:00,20.4,20.40324819570068 
 01/25  16:43:00,20.4,20.403248195700824 
 01/25  16:44:00,20.4,20.403248195700948 
 01/25  16:45:00,20.4,20.40324819570105 
 01/25  16:46:00,20.4,20.403248195701115 
 01/25  16:47:00,20.4,20.40324819570114 
 01/25  16:48:00,20.4,20.403248195701115 
 01/25  16:49:00,20.4,20.403248195701054 
 01/25  16:50:00,20.4,20.403248195700959 
 01/25  16:51:00,20.4,20.403248195700838 
 01/25  16:52:00,20.4,20.40324819570069 
 01/25  16:53:00,20.4,20.403248195700525 
 01/25  16:54:00,20.4,20.403248195700344 
 01/25  16:55:00,20.4,20.403248195700156 
 01/25  16:56:00,20.4,20.40324819569997 
 01/25  16:57:00,20.4,20.403248195699793 
 01/25  16:58:00,20.4,20.403248195699644 
 01/25  16:59:00,20.4,20.40324819569953 
 01/25  17:00:00,20.4,20.40324819569948 
 01/25  17:01:00,20.4,20.403248195699527 
 01/25  17:02:00,20.4,20.40324819569968 
 01/25  17:03:00,20.4,20.403248195699957 
 01/25  17:04:00,20.4,20.40324819570036 
 01/25  17:05:00,20.4,20.403248195700905 
 01/25  17:06:00,20.4,20.403248195701584 
 01/25  17:07:00,20.4,20.40324819570237 
 01/25  17:08:00,20.4,20.403248195703246 
 01/25  17:09:00,20.4,20.403248195704177 
 01/25  17:10:00,20.4,20.403248195705129 
 01/25  17:11:00,20.4,20.403248195706074 
 01/25  17:12:00,20.4,20.403248195706995 
 01/25  17:13:00,20.4,20.403248195707876 
 01/25  17:14:00,20.4,20.40324819570871 
 01/25  17:15:00,20.4,20.40324819570949 
 01/25  17:16:00,20.4,20.403248195710235 
 01/25  17:17:00,20.4,20.403248195710945 
 01/25  17:18:00,20.4,20.403248195711638 
 01/25  17:19:00,20.4,20.40324819571232 
 01/25  17:20:00,20.4,20.403248195712999 
 01/25  17:21:00,20.4,20.40324819571368 
 01/25  17:22:00,20.4,20.40324819571436 
 01/25  17:23:00,20.4,20.403248195715045 
 01/25  17:24:00,20.4,20.403248195715738 
 01/25  17:25:00,20.4,20.403248195716438 
 01/25  17:26:00,20.4,20.40324819571714 
 01/25  17:27:00,20.4,20.403248195717848 
 01/25  17:28:00,20.4,20.403248195718559 
 01/25  17:29:00,20.4,20.40324819571927 
 01/25  17:30:00,20.4,20.403248195719994 
 01/25  17:31:00,20.4,20.403248195720715 
 01/25  17:32:00,20.4,20.40324819572144 
 01/25  17:33:00,20.4,20.40324819572216 
 01/25  17:34:00,20.4,20.403248195722879 
 01/25  17:35:00,20.4,20.403248195723575 
 01/25  17:36:00,20.4,20.403248195724247 
 01/25  17:37:00,20.4,20.403248195724886 
 01/25  17:38:00,20.4,20.403248195725479 
 01/25  17:39:00,20.4,20.403248195726019 
 01/25  17:40:00,20.4,20.40324819572649 
 01/25  17:41:00,20.4,20.40324819572689 
 01/25  17:42:00,20.4,20.403248195727206 
 01/25  17:43:00,20.4,20.403248195727455 
 01/25  17:44:00,20.4,20.403248195727639 
 01/25  17:45:00,20.4,20.40324819572778 
 01/25  17:46:00,20.4,20.40324819572789 
 01/25  17:47:00,20.4,20.403248195727988 
 01/25  17:48:00,20.4,20.403248195728066 
 01/25  17:49:00,20.4,20.403248195728119 
 01/25  17:50:00,20.4,20.403248195728147 
 01/25  17:51:00,20.4,20.403248195728137 
 01/25  17:52:00,20.4,20.40324819572808 
 01/25  17:53:00,20.4,20.40324819572797 
 01/25  17:54:00,20.4,20.40324819572781 
 01/25  17:55:00,20.4,20.403248195727615 
 01/25  17:56:00,20.4,20.4032481957274 
 01/25  17:57:00,20.4,20.403248195727185 
 01/25  17:58:00,20.4,20.403248195726975 
